"filename", "language", "JSON", "XML", "Log", "C#", "YAML", "Markdown", "CSS", "PowerShell", "Properties", "comment", "blank", "total"
"e:\PROGS\Piano-Journey\Piano Journey\Assembly-CSharp-Editor-firstpass.csproj", "XML", 0, 743, 0, 0, 0, 0, 0, 0, 0, 7, 1, 751
"e:\PROGS\Piano-Journey\Piano Journey\Assembly-CSharp-firstpass.csproj", "XML", 0, 1264, 0, 0, 0, 0, 0, 0, 0, 7, 1, 1272
"e:\PROGS\Piano-Journey\Piano Journey\Assembly-CSharp.csproj", "XML", 0, 1287, 0, 0, 0, 0, 0, 0, 0, 7, 1, 1295
"e:\PROGS\Piano-Journey\Piano Journey\Assets\Inputs\InputMaster.cs", "C#", 0, 0, 0, 1101, 0, 0, 0, 0, 0, 5, 14, 1120
"e:\PROGS\Piano-Journey\Piano Journey\Assets\Inputs\PianoJourney.cs", "C#", 0, 0, 0, 1090, 0, 0, 0, 0, 0, 3, 13, 1106
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\.github\FUNDING.yml", "YAML", 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 2, 13
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\composing\Pattern.md", "Markdown", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 28, 121
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\custom-data-structures\Custom-chunks.md", "Markdown", 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 54, 217
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\custom-data-structures\Custom-meta-events.md", "Markdown", 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 38, 154
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\devices\Common-problems.md", "Markdown", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 5, 13
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\devices\Devices-connector.md", "Markdown", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 12, 35
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\devices\Input-device.md", "Markdown", 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 39, 172
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\devices\Output-device.md", "Markdown", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 25, 83
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\devices\Overview.md", "Markdown", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 11, 28
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\file-reading-writing\MIDI-file-reading.md", "Markdown", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 11, 46
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\file-reading-writing\MIDI-file-writing.md", "Markdown", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 9, 31
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\high-level-managing\BarBeatFractionTimeSpan.md", "Markdown", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 8, 22
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\high-level-managing\BarBeatTicksTimeSpan.md", "Markdown", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 8, 22
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\high-level-managing\Chords.md", "Markdown", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 12, 46
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\high-level-managing\Events-absolute-time.md", "Markdown", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 13, 41
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\high-level-managing\Events-managers-overview.md", "Markdown", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 19, 58
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\high-level-managing\MetricTimeSpan.md", "Markdown", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 8, 51
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\high-level-managing\MidiTimeSpan.md", "Markdown", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 8, 19
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\high-level-managing\MusicalTimeSpan.md", "Markdown", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 9, 31
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\high-level-managing\Notes.md", "Markdown", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 25, 71
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\high-level-managing\Tempo-map.md", "Markdown", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 17, 60
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\high-level-managing\Time-and-length-overview.md", "Markdown", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 45, 125
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\music-theory\Chord-progression.md", "Markdown", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 11, 31
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\music-theory\Chord.md", "Markdown", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 20, 100
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\music-theory\Interval.md", "Markdown", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 14, 58
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\music-theory\Note.md", "Markdown", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 15, 47
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\music-theory\Octave.md", "Markdown", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 12, 35
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\music-theory\Overview.md", "Markdown", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\music-theory\Scale.md", "Markdown", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 19, 58
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\playback\Common-problems.md", "Markdown", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 15, 40
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\playback\Current-time-watching.md", "Markdown", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 15, 50
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\playback\Custom-playback.md", "Markdown", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 19, 67
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\playback\Data-tracking.md", "Markdown", 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 35, 102
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\playback\Overview.md", "Markdown", 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 24, 91
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\playback\Tick-generator.md", "Markdown", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 30, 112
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\recording\Overview.md", "Markdown", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 15, 47
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\toc.md", "Markdown", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 8, 61
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\tools\MIDI-file-splitter.md", "Markdown", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 28, 60
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\tools\Notes-and-chords-splitter.md", "Markdown", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 23, 55
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\tools\Notes-merger.md", "Markdown", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 9, 37
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\tools\Overview.md", "Markdown", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 3, 14
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\articles\tools\Quantizer.md", "Markdown", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 41, 88
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\docfx.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 52
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\filter.yml", "YAML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\latest-release-notes.md", "Markdown", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 3, 25
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS1\description.md", "Markdown", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 11
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS1\new.md", "Markdown", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS1\old.md", "Markdown", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS2\description.md", "Markdown", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS2\new.md", "Markdown", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS2\old.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS3\description.md", "Markdown", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 3, 13
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS3\new.md", "Markdown", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS3\old.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS4\description.md", "Markdown", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 3, 13
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS4\new.md", "Markdown", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS4\old.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS5\description.md", "Markdown", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS5\new.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS5\old.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS6\description.md", "Markdown", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 3, 19
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS6\new.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS6\old.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS7\description.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS7\new.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS7\old.md", "Markdown", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS8\description.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS8\new.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS8\old.md", "Markdown", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS9\description.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS9\new.md", "Markdown", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\OBS9\old.md", "Markdown", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\obsolete.md", "Markdown", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 6
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\status.json", "JSON", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\obsolete\template.md", "Markdown", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 6, 13
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\templates\dwm\styles\main.css", "CSS", 0, 0, 0, 0, 0, 0, 392, 0, 0, 22, 113, 527
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\Docs\toc.yml", "YAML", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\CircularBuffer.cs", "C#", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 24, 98
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\ControlName.cs", "C#", 0, 0, 0, 96, 0, 0, 0, 0, 0, 273, 90, 459
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\DataTypes\DataTypesUtilities.cs", "C#", 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 31, 187
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\DataTypes\FourBitNumber.cs", "C#", 0, 0, 0, 149, 0, 0, 0, 0, 0, 223, 53, 425
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\DataTypes\SevenBitNumber.cs", "C#", 0, 0, 0, 149, 0, 0, 0, 0, 0, 235, 53, 437
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\DataTypes\ShortByteParser.cs", "C#", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 6, 25
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\DisplayNameAttribute.cs", "C#", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 7, 23
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\IMetadata.cs", "C#", 0, 0, 0, 7, 0, 0, 0, 0, 0, 6, 1, 14
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\Logger.cs", "C#", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 20, 88
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\MathUtilities.cs", "C#", 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 29, 149
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\ObjectWrapper.cs", "C#", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\Parsing\Parsing.cs", "C#", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\Parsing\ParsingResult.cs", "C#", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 20, 75
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\Parsing\ParsingStatus.cs", "C#", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\Parsing\ParsingUtilities.cs", "C#", 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 23, 104
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\SmpteFormat.cs", "C#", 0, 0, 0, 10, 0, 0, 0, 0, 0, 15, 4, 29
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\StreamWrapper.cs", "C#", 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 34, 130
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Common\ThrowIfArgument.cs", "C#", 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 35, 188
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\AddAnchorAction.cs", "C#", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 12, 43
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\AddChordAction.cs", "C#", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 14, 52
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\AddNoteAction.cs", "C#", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 15, 52
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\AddPatternAction.cs", "C#", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 11, 38
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\AddTextEventAction.cs", "C#", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 13, 46
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\MoveToAnchorAction.cs", "C#", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 21, 85
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\MoveToTimeAction.cs", "C#", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 14, 50
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\SetProgram\SetGeneralMidi2ProgramAction.cs", "C#", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 13, 45
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\SetProgram\SetGeneralMidiProgramAction.cs", "C#", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 13, 44
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\SetProgram\SetProgramNumberAction.cs", "C#", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 13, 45
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\StepAction.cs", "C#", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 7, 23
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\StepBackAction.cs", "C#", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 11, 40
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Actions\StepForwardAction.cs", "C#", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 9, 35
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Descriptors\ChordDescriptor.cs", "C#", 0, 0, 0, 63, 0, 0, 0, 0, 0, 55, 21, 139
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Descriptors\NoteDescriptor.cs", "C#", 0, 0, 0, 61, 0, 0, 0, 0, 0, 55, 21, 137
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Pattern.cs", "C#", 0, 0, 0, 71, 0, 0, 0, 0, 0, 48, 25, 144
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\PatternAction.cs", "C#", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 7, 20
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\PatternActionResult.cs", "C#", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 16, 55
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\PatternActionState.cs", "C#", 0, 0, 0, 9, 0, 0, 0, 0, 0, 19, 3, 31
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\PatternBuilder.cs", "C#", 0, 0, 0, 468, 0, 0, 0, 0, 0, 1101, 165, 1734
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\PatternContext.cs", "C#", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 21, 78
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\PatternUtilities.cs", "C#", 0, 0, 0, 197, 0, 0, 0, 0, 0, 201, 50, 448
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Selections\ChordSelection.cs", "C#", 0, 0, 0, 4, 0, 0, 0, 0, 0, 8, 1, 13
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Selections\NoteSelection.cs", "C#", 0, 0, 0, 4, 0, 0, 0, 0, 0, 8, 1, 13
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Transformations\ChordTransformation.cs", "C#", 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 1, 11
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Composing\Transformations\NoteTransformation.cs", "C#", 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 1, 11
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\ChunksConverters\ChunksConverterFactory.cs", "C#", 0, 0, 0, 25, 0, 0, 0, 0, 0, 12, 6, 43
"e:\PROGS\Piano-Journey\Piano Journey\Assets\MIDI\drywetmidi-5.2.1\DryWetMidi\Core\ChunksConverters\IChunksConverter.cs", "C#", 0, 0, 0, 8, 0, 0, 0, 0, 0, 10, 2, 20
